ProductNaam,ProductDescription,ProductPrice,ProductImage,Maincategory,Subcategory,URL
Ronde inbouwbeugel voor Fibaro of Philio Bewegingssensor,test1234513063,14.9,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/493120820.jpg,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/Ronde-inbouwbeugel-voor-Fibaro-of-Philio-Bewegingssensor
Domotica Security Set 2,test1234513064,299,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/486696938.jpg,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/Domotica-Security-Set-2
Philio Bewegingssensor met magneethouder en lens-cover,test1234513065,57.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/398541091.jpg,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/Philio-Bewegingssensor-voor-buiten-met-magneethouder-en-lens-cover-Z-Wave-Plus
Philio Bewegingssensor met ronde inbouwbevestiging,test1234513066,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/398531339.jpg,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/Philio-Bewegingssensor-voor-buiten-met-ronde-inbouwbevestiging-Z-Wave-Plus
Philio Bewegingssensor met vierkante inbouwbevestiging,test1234513067,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/398530267.jpg,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/Philio-Bewegingssensor-voor-buiten-met-vierkante-inbouwbevestiging-Z-Wave-Plus
Zipato MultiSensor Quad Z-Wave,test1234513068,56.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/302041971.jpg,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/Zipato-4-in-1-MultiSensor-Z-Wave
Fibaro Bewegingsmelder - Z-Wave Plus,test1234513069,57.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/506494812.png,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/Fibaro-Bewegingsmelder-Z-Wave-Plus
Aeotec 6-in-1 Inbouw Beugel,test1234513070,23.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/259844595.png,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/Aeotec-6-in-1-Inbouw-Beugel-AEO_DSE010
Vision PIR-Sensor Gen5,test1234513071,52.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/252624513.jpg,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/VISEZP3102-5
Aeotec MultiSensor 6 - Z-Wave Plus Gen5,test1234513072,66.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/218759017.jpg,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/Aeotec-6in1-multi-sensor-Z-Wave-Plus-Gen5
Philio 4 in 1 Sensor,test1234513073,57.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/193756469.jpg,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/PHI_PST02-1A
Philio 3 in 1 Sensor (Motion-komma-illumination-komma-temperature),test1234513074,47.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/193756433.jpg,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/PHI_PST02-1B
Philio 3 in 1 Sensor(illumination-komma-temperature-komma-door),test1234513075,42.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/315x200/193756429.jpg,Sensors,Z-Wave Motion Detectors,https://www.hashop.nl/PHI_PST02-1C
Fibaro Rookmelder (gen2) - Z-Wave Plus,test1234513076,64.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/198941631.png,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Fibaro-Smoke-Sensor-2
Universal Binary Sensor Ingebouwd,test1234513077,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/200832947.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Universal-Binary-Sensor-Ingebouwd
Temperatuur Sensor 1 Meter Waterdicht DS18B20,test1234513078,6.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/193756623.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/DS18B20WD1M
Fibaro DS18B20 Temperatuursensor,test1234513079,3.45,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/193756599.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/DS18B20
Philio 3 in 1 Sensor (Motion-komma-illumination-komma-temperature),test1234513080,47.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/193756433.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/PHI_PST02-1B
Philio 4 in 1 Sensor,test1234513081,57.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/193756469.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/PHI_PST02-1A
Philio 3 in 1 Sensor(illumination-komma-temperature-komma-door),test1234513082,42.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/193756429.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/PHI_PST02-1C
Netatmo Regenmeter,test1234513083,57.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/507018567.png,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Netatmo-Regenmeter
Netatmo extra binnen-module,test1234513084,68.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/506523722.png,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Netatmo-extra-binnen-module
POPP Weerstation (Z-wave),test1234513085,195,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/226814787.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/POPE005206
Oregon Sensor Thermometer (RFXCOM),test1234513086,29.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/20894673.gif,Sensors,Temperature and humidity sensors,https://www.hashop.nl/THN132N
Oregon Thermo-sensor zonnecel (RFXcom),test1234513087,29.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/357002253.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Oregon-Thermo-sensor-zonnecel-(RFXcom)
Fibaro Bewegingsmelder - Apple HomeKit,test1234513088,67.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/552671199.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Fibaro-Bewegingsmelder-Apple-HomeKit
Fibaro Bewegingsmelder - Z-Wave Plus,test1234513089,57.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/506494812.png,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Fibaro-Bewegingsmelder-Z-Wave-Plus
Danfoss Z-Wave Temperatuursensor,test1234513090,92.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/253918877.png,Sensors,Temperature and humidity sensors,https://www.hashop.nl/DAN_RS-Z
Secure temperatuur- en vochtigheidssensor voor binnen Z-Wave,test1234513091,62.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/291849485.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Secure-Temperatuur-en-vochtigheidssensor-voor-binnen-Z-Wave
Qubino Temperatuursensor,test1234513092,12.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/299442155.png,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Qubino-Temperatuursensor
Zipato MultiSensor Quad Z-Wave,test1234513093,56.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/302041971.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Zipato-4-in-1-MultiSensor-Z-Wave
Philio 2 in 1 Sensor (temperatuur en vochtigheid),test1234513094,53.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/348460413.png,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Philio-2-in-1-Sensor-(temperatuur-en-vochtigheid)-Z-Wave
Philio 3 in 1 Flood Sensor,test1234513095,57.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/257527231.png,Sensors,Temperature and humidity sensors,https://www.hashop.nl/PHI_PAT02-Flood-Sensor
MCO Home - PM2.5 Luchtkwaliteitssensor - 230 V,test1234513096,199.99,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/515019412.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/MCO-Home-PM2.5-Luchtkwaliteitssensor-230-V
MCO Home - PM2.5 Luchtkwaliteitssensor Z-Wave Plus,test1234513097,199.99,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/308233889.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/MCO-Home-PM2.5-Luchtkwaliteitssensor-Z-Wave-Plus
MCO Home - CO2 Sensor Z-Wave Plus,test1234513098,199.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/307881085.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/MCO-Home-CO2-Sensor-Z-Wave-Plus
Externe kamer-sensor voor Heat-it Thermostaten,test1234513099,37.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/326638609.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Externe-kamer-sensor-voor-Heat-it-Thermostaten
Heatit Z-Temp Z-Wave (wit),test1234513100,999,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/436174080.png,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Heatit-Z-Temp-Z-Wave-(wit)
Sensative Strips Comfort,test1234513101,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/534756169.jpg,Sensors,Temperature and humidity sensors,https://www.hashop.nl/Sensative-Strips-Comfort
Zipato Gas Sensor - Z-Wave Plus,test1234513102,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/552157144.jpg,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/Zipato-Gas-Sensor-Z-Wave-Plus
FireAngel Z-Wave Plus Rookmelder met Sirene (10 jaar),test1234513103,71.75,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/435807135.jpg,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/FireAngel-Z-Wave-Plus-Rookmelder-met-Sirene-(10-jaar)
FireAngel Z-Wave Plus Netgevoede Rookmelder met Sirene,test1234513104,89.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/463562459.jpg,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/FireAngel-Z-Wave-Plus-Netgevoede-Rookmelder-met-Sirene
Fibaro Rookmelder (gen2) - Z-Wave Plus,test1234513105,64.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/198941631.png,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/Fibaro-Smoke-Sensor-2
Fibaro Waterdetectie-Sensor - Apple HomeKit,test1234513106,69.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/552674459.jpg,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/Fibaro-Waterdetectie-Sensor-HomeKit
Fibaro Waterdetectie-Sensor ZW5 GEN5 Z-Wave Plus,test1234513107,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/291503049.jpg,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/Fibaro-Waterdetectie-Sensor-ZW5-GEN5-Z-Wave-Plus
Fibaro CO Sensor (Koolmonoxide) - Apple HomeKit,test1234513108,99.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/553452024.jpg,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/Fibaro-CO-Sensor-(Koolmonoxide)-Apple-HomeKit
Fibaro CO Sensor (Koolmonoxide) Z-Wave Plus,test1234513109,99.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/420094915.png,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/CO-Sensor-Fibaro
Externe voeding voor POPP rookmelder,test1234513110,18.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/354341017.png,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/Externe-voeding-voor-POPP-rookmelder
Heiman Z-Wave Plus Rookmelder,test1234513111,38.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/519685877.jpg,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/Heiman-Z-Wave-Plus-Rookmelder
Z-Wave Plus Rookmelder met Sirene (10 jaar),test1234513112,89.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/340240593.jpg,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/Z-Wave-Plus-Rookmelder-met-Sirene-(10-jaar)
POPP Rookmelder met sirene Z-Wave,test1234513113,69.9,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/255645443.png,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/POPP-Rookmelder-met-sirene-Z-Wave
POPP Flow Stop gas- en water-afsluitkraan,test1234513114,129,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/286736337.jpg,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/POPP-Flow-Stop-gas-en-water-afsluitkraan
POPP CO Sensor,test1234513115,87.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/308268985.jpg,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/POPP-CO-Sensor
Hank Water detectie-sensor,test1234513116,32.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/507285172.png,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/Hank-Water-detectie-sensor
Aeotec watersensor-dock,test1234513117,29.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/510726337.jpg,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/Aeotec-watersensor-dock
Aeotec watersensor Z-Wave Plus,test1234513118,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/510725347.png,Sensors,Smoke-komma- Water and Gas detectors,https://www.hashop.nl/Aeotec-watersensor-Z-Wave-Plus
Fibaro deur/raam-sensor wit - Apple HomeKit,test1234513119,59.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/552999139.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Fibaro-deur/raam-sensor-wit-Apple-HomeKit
Fibaro deur- en raam-sensor 2 Z-Wave Plus,test1234513120,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/399391615.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Fibaro-deur-en-raam-sensor-2-Z-Wave-Plus
Domotica Security Set 3,test1234513121,119.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/534746694.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Domotica-Security-Set-3
Domotica Security Set 1,test1234513122,265,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/486662561.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Domotica-Security-Set-1
NEO Coolcam Raam/Deur Sensor Z-Wave Plus,test1234513123,38.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/498979722.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/NEO-Coolcam-Raam/Deur-Sensor-Z-Wave-Plus
Philio PSM08 Philio Raam/Deur Sensor,test1234513124,35.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/482998523.jpeg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Philio-PSM08-Philio-Raam/Deur-Sensor-Z-Wave-Plus
Aeotec Raam Deur Sensor - Z-Wave Plus,test1234513125,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/276680567.png,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Aeotec-Raam-Deur-Sensor-Z-Wave-Plus
Aeotec Inbouw Deur-sensor Z-Wave Plus Gen 5,test1234513126,54.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/102801909.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Aeotec-Inbouw-Deur-sensor-Z-Wave-Plus-Gen-5
Vision garagedeur sensor - Z-Wave,test1234513127,41.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/54649391.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/VIS_ZG8101
Vision trilling sensor - Z-Wave,test1234513128,36.5,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/54698325.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/VIS_ZS5101
Everspring mini deur/raam-sensor,test1234513129,39.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/15605877.jpeg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/HSM02
Schok en Tril Sensor,test1234513130,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/255518357.png,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/VISEZS5101-5
Vision Deur en Raam Sensor Gen5,test1234513131,43.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/255568199.png,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/VISEZD2102-5
Sensative Strips - Onzichtbare Raam- en Deur Sensor 3 Stuks,test1234513132,149.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/311038803.png,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Sensative-Strips-Onzichtbare-Raam-en-Deur-Sensor-3-Stuks
Sensative Strips - Onzichtbare Raam- en Deur Sensor OEM,test1234513133,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/346517841.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Onzichtbare-Raam-Deur-Sensor-Strips-OEM
Sensative Strips - Onzichtbare Raam- en Deur Sensor,test1234513134,54.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/311038509.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Onzichtbare-Raam-Deur-Sensor-Strips-
Aeotec Garagedeur Controller Gen5 Z-Wave Plus,test1234513135,114.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/281955261.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Aeotec-Garagedeur-Controller-Gen5-Z-Wave-Plus
Zipato MultiSensor Quad Z-Wave,test1234513136,56.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/302041971.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/Zipato-4-in-1-MultiSensor-Z-Wave
NEO Coolcam Bundel 3 x deur-/raam-sensor,test1234513137,75,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/535243224.jpg,Sensors,Window-komma- Vibration and Door Sensors,https://www.hashop.nl/NEO-Coolcam-Bundel-3-x-deur-/raam-sensor
Universal Binary Sensor Ingebouwd,test1234513138,49.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/200832947.jpg,Sensors,Universal Sensors,https://www.hashop.nl/Universal-Binary-Sensor-Ingebouwd
Fibaro Z-Wave Universal Binary Sensor,test1234513139,31.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/315304365.jpg,Sensors,Universal Sensors,https://www.hashop.nl/Fibaro-Z-Wave-Universal-Binary-Sensor
TANE Deurbel Zwave 2,test1234513140,69.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/431712027.jpg,Sensors,Universal Sensors,https://www.hashop.nl/TANE-Deurbel-Zwave-2
Aeotec Garagedeur Controller Gen5 Z-Wave Plus,test1234513141,114.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/281955261.jpg,Sensors,Universal Sensors,https://www.hashop.nl/Aeotec-Garagedeur-Controller-Gen5-Z-Wave-Plus
Dubbele relais-eenheid met optische scheiding,test1234513142,19.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/376720203.png,Sensors,Universal Sensors,https://www.hashop.nl/Dubbele-relais-eenheid-met-optische-scheiding
APIR-2150 Draadloze Bewegingssensor,test1234513143,31.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/595570302.jpg,Sensors,Non Z-Wave Motion Detectors,https://www.hashop.nl/APIR-2150-Draadloze-Bewegingssensor
Kleine PIR bewegingsdetector met huisdier-immuniteit,test1234513144,23.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/420441472.jpg,Sensors,Non Z-Wave Motion Detectors,https://www.hashop.nl/Kleine-PIR-bewegingsdetector-met-huisdier-immuniteit
Osram Smart+ Motion Sensor,test1234513145,57.95,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/621806412.jpg,Sensors,Non Z-Wave Motion Detectors,https://www.hashop.nl/Osram-Smart-Motion-Sensor
Smart Home Bewegingsmelder 433 Mhz,test1234513146,34.99,https://www.hashop.nl/Files/5/18000/18005/ProductPhotos/360x200/15191604.jpg,Sensors,Non Z-Wave Motion Detectors,https://www.hashop.nl/smart-home-bewegingsmelder-433-mhz
